id,score,href,fields.id,fields.uuid,fields.name,fields.status,fields.shortname,fields.homepage,fields.content_type,fields.type.id,fields.type.name,fields.country,fields.url,fields.url_alias,fields.date.changed,fields.date.created,fields.description,fields.redirects,fields.description-html,fields.longname,fields.logo.id,fields.logo.width,fields.logo.height,fields.logo.url,fields.logo.filename,fields.logo.mimetype,fields.logo.filesize,fields.spanish_name,fields.disclaimer
1978,1,https://api.reliefweb.int/v1/sources/1978,1978,bff03d86-4377-4255-9b6e-3e12b3f6734e,Action Against Hunger UK,active,AAH UK,http://www.actionagainsthunger.org.uk/,"['job', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/1978,https://reliefweb.int/organization/aah-uk,2025-03-21T20:06:46+00:00,1996-10-01T00:00:00+00:00,"Life-threatening hunger is predictable, preventable and treatable, so a world without it is possible.
We tackle it where it hits and stop it. Whenever and wherever people need our help.

More than that, we work to prevent it in the first place by leading research that will create a world free from hunger. Forever.

How do we do this?

We train parents and healthcare workers to spot the first signs of malnutrition.
We deliver life-saving care to people who need it.
We lead research to drive forward understanding of how to predict, prevent and treat life-threatening hunger.",['https://reliefweb.int/organization/action-against-hunger-uk'],"<p>Life-threatening hunger is predictable, preventable and treatable, so a world without it is possible.
We tackle it where it hits and stop it. Whenever and wherever people need our help.</p>
<p>More than that, we work to prevent it in the first place by leading research that will create a world free from hunger. Forever.</p>
<p>How do we do this?</p>
<p>We train parents and healthcare workers to spot the first signs of malnutrition.
We deliver life-saving care to people who need it.
We lead research to drive forward understanding of how to predict, prevent and treat life-threatening hunger.</p>
",Action Against Hunger UK,,,,,,,,,
827,1,https://api.reliefweb.int/v1/sources/827,827,19fca346-98fd-4399-9e37-ba18a4d22701,Action Education,active,Action Education,https://action-education.org/en/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/92', 'id': 92, 'name': 'France', 'shortname': 'France', 'iso3': 'fra', 'location': {'lat': 47.82, 'lon': 2.62}}]",https://reliefweb.int/taxonomy/term/827,https://reliefweb.int/organization/action-education,2025-03-19T08:50:39+00:00,1996-10-01T00:00:00+00:00,"Formerly Aide et Action, Action Education is involved in many battles to ensure that the right to education is recognised and guaranteed by governments. The aim of all these programmes is to ensure free, high-quality and inclusive education for all.",['https://reliefweb.int/organization/aea'],"<p>Formerly Aide et Action, Action Education is involved in many battles to ensure that the right to education is recognised and guaranteed by governments. The aim of all these programmes is to ensure free, high-quality and inclusive education for all.</p>
",Action Education,,,,,,,,,
396,1,https://api.reliefweb.int/v1/sources/396,396,cc9aa595-1306-4a71-8cf0-c305965eb7fb,Action Medeor,inactive,Action Medeor,http://www.medeor.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/101', 'id': 101, 'name': 'Germany', 'shortname': 'Germany', 'iso3': 'deu', 'location': {'lat': 51.13, 'lon': 10.02}}]",https://reliefweb.int/taxonomy/term/396,https://reliefweb.int/organization/action-medeor,2023-11-15T08:42:01+00:00,1996-10-01T00:00:00+00:00,"Founded 1964, the charitable, non-governmental organization action medeor e.V. today is the largest medical aid organization in Europe.

Philosophy: low cost medical aid    
Since 1964, action medeor has supported around 10.000 healthcare facilities in 140 countries all over the world. Medical facilities receive drugs as well as medical equipment and supplies either at cost price or as donations. By buying large quantities action medeor is able to offer high quality products at low prices.

Our partners     
Our aid is supplied in co-operation with different church and secular organizations, religious communities, private initiatives and healthcare centers abroad. Based on many years’ experience, action medeor has built up a comprehensive network of facilities in the healthcare sector.

Emergency and disaster relief    
In cases of emergency, action medeor delivers medical aid to the disaster area. Thanks to a permanent supply of 220 different drugs and 450 items of medical supplies and equipment stored in a 4.000 square meter warehouse deliveries of medical aid can reach the disaster area within the first 24 hours.

action medeor stocks Emergency Health Kits ready for immediate shipment in case of emergency. These packages weigh about 900 kilos and can provide up to 10.000 people with medical supplies for three months. Furthermore, other products like special nutrition for victims in famine areas are available from the warehouse in Tönisvorst.

Health care projects
In co-operation with experienced local non-governmental organisations, action medeor handles its own health care projects in Asia, Latin America and Africa. Here action medeor supports the establishment of healthcare services and the education and training of local personnel. These health care workers then can provide medical care for others as well as information regarding prevention and treatment of dangerous diseases.

Pharmaceutical medical expertise   
A further goal is the strengthening of local medical structures in developing countries. To achieve this goal action medeor runs training courses for pharmaceutical personnel and supports the local development and production in collaboration with local manufacturers. This is done to achieve a better availability of drugs and reduce the dependency of the developing countries on expensive imports.",,"<p>Founded 1964, the charitable, non-governmental organization action medeor e.V. today is the largest medical aid organization in Europe.</p>
<p>Philosophy: low cost medical aid<br />
Since 1964, action medeor has supported around 10.000 healthcare facilities in 140 countries all over the world. Medical facilities receive drugs as well as medical equipment and supplies either at cost price or as donations. By buying large quantities action medeor is able to offer high quality products at low prices.</p>
<p>Our partners<br />
Our aid is supplied in co-operation with different church and secular organizations, religious communities, private initiatives and healthcare centers abroad. Based on many years’ experience, action medeor has built up a comprehensive network of facilities in the healthcare sector.</p>
<p>Emergency and disaster relief<br />
In cases of emergency, action medeor delivers medical aid to the disaster area. Thanks to a permanent supply of 220 different drugs and 450 items of medical supplies and equipment stored in a 4.000 square meter warehouse deliveries of medical aid can reach the disaster area within the first 24 hours.</p>
<p>action medeor stocks Emergency Health Kits ready for immediate shipment in case of emergency. These packages weigh about 900 kilos and can provide up to 10.000 people with medical supplies for three months. Furthermore, other products like special nutrition for victims in famine areas are available from the warehouse in Tönisvorst.</p>
<p>Health care projects
In co-operation with experienced local non-governmental organisations, action medeor handles its own health care projects in Asia, Latin America and Africa. Here action medeor supports the establishment of healthcare services and the education and training of local personnel. These health care workers then can provide medical care for others as well as information regarding prevention and treatment of dangerous diseases.</p>
<p>Pharmaceutical medical expertise<br />
A further goal is the strengthening of local medical structures in developing countries. To achieve this goal action medeor runs training courses for pharmaceutical personnel and supports the local development and production in collaboration with local manufacturers. This is done to achieve a better availability of drugs and reduce the dependency of the developing countries on expensive imports.</p>
",Action Medeor,,,,,,,,,
51643,1,https://api.reliefweb.int/v1/sources/51643,51643,,Action Pour le Respect des Droits de l'Homme et la Dignité Humaine,active,ARDHU,,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/49', 'id': 49, 'name': 'Cameroon', 'shortname': 'Cameroon', 'iso3': 'cmr', 'location': {'lat': 4.81, 'lon': 12.21}}]",https://reliefweb.int/taxonomy/term/51643,https://reliefweb.int/organization/ardhu,2023-07-03T12:22:03+00:00,2023-07-03T12:22:03+00:00,,,,,,,,,,,,,
1955,1,https://api.reliefweb.int/v1/sources/1955,1955,b74e3f22-b4f2-4afc-bed6-2f4cd1239da2,Action contre la Faim France,active,ACF,https://www.actioncontrelafaim.org,"['job', 'report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/92', 'id': 92, 'name': 'France', 'shortname': 'France', 'iso3': 'fra', 'location': {'lat': 47.82, 'lon': 2.62}}]",https://reliefweb.int/taxonomy/term/1955,https://reliefweb.int/organization/acf,2025-03-25T11:38:23+00:00,1996-10-01T00:00:00+00:00,"Founded in 1979, our association is a non-governmental organisation focused on international solidarity. In other words, Action contre la Faim fights hunger all over the world. Conflict, climate imbalance, poverty and unequal access to water and care are just some of the causes of malnutrition. Our mission is to save lives by eliminating hunger through the prevention, detection and treatment of malnutrition, especially during and after emergency situations linked to conflicts and natural disasters.",['https://reliefweb.int/organization/action-contre-la-faim'],"<p>Founded in 1979, our association is a non-governmental organisation focused on international solidarity. In other words, Action contre la Faim fights hunger all over the world. Conflict, climate imbalance, poverty and unequal access to water and care are just some of the causes of malnutrition. Our mission is to save lives by eliminating hunger through the prevention, detection and treatment of malnutrition, especially during and after emergency situations linked to conflicts and natural disasters.</p>
",Action contre la Faim,639946,400,400,https://reliefweb.int/sites/default/files/images/sources/2b/ad/2badb38f-f2d1-3729-8786-b51ce1e71576.jpg,acf-int-logo-color-square_400x400.jpg,image/jpeg,18391,Acción contra el Hambre (Francia),
1954,1,https://api.reliefweb.int/v1/sources/1954,1954,,Action d'Urgence Internationale,inactive,AUI,http://www.aui-ong.org/,"['report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/92', 'id': 92, 'name': 'France', 'shortname': 'France', 'iso3': 'fra', 'location': {'lat': 47.82, 'lon': 2.62}}]",https://reliefweb.int/taxonomy/term/1954,https://reliefweb.int/organization/aui,2023-06-26T17:31:17+00:00,1996-10-01T00:00:00+00:00,,,,Action d'Urgence Internationale,,,,,,,,,
47374,1,https://api.reliefweb.int/v1/sources/47374,47374,d905be18-3f8a-4784-b8e8-be83edee3ccd,Action for Education,inactive,AFE,https://www.actionforeducation.org,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/104', 'id': 104, 'name': 'Greece', 'shortname': 'Greece', 'iso3': 'grc', 'location': {'lat': 38.59, 'lon': 23.83}}]",https://reliefweb.int/taxonomy/term/47374,https://reliefweb.int/organization/afe,2024-11-27T08:42:02+00:00,2019-01-22T20:02:23+00:00,"Action for Education (AFE) was established in 2018 by a group of long-term volunteers working on the Greek island of Chios. Having taken over the management of the education projects started by Be Aware and Share in 2016, AFE remains committed to supporting marginalised communities in Greece.
 
Over the past years, we have maintained and grown the reach of our work, establishing ourselves as a respected entity within the Greek non-profit and grassroots sectors. In the summer of 2021, we committed to work on the Canary Islands, in response to the increase in number of displaced people arriving onto the islands travelling through the West-African Atlantic route.",,"<p>Action for Education (AFE) was established in 2018 by a group of long-term volunteers working on the Greek island of Chios. Having taken over the management of the education projects started by Be Aware and Share in 2016, AFE remains committed to supporting marginalised communities in Greece.</p>
<p>Over the past years, we have maintained and grown the reach of our work, establishing ourselves as a respected entity within the Greek non-profit and grassroots sectors. In the summer of 2021, we committed to work on the Canary Islands, in response to the increase in number of displaced people arriving onto the islands travelling through the West-African Atlantic route.</p>
",,,,,,,,,,
50688,1,https://api.reliefweb.int/v1/sources/50688,50688,,Action for Humanity,active,Action for Humanity,https://www.actionforhumanity.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/50688,https://reliefweb.int/organization/action-humanity,2023-10-09T04:29:19+00:00,2021-04-29T17:21:35+00:00,"When emergencies strike, we mobilise, respond and restore. 

Action For Humanity is an international NGO with over 11 years’ experience of responding to crises and emergencies. We are the parent charity of Syria Relief, the UK’s largest Syria-focused NGO. We now provide life-saving aid globally and help to restore health, safety, education and stability.

To date, we’ve worked in over 10 different countries, delivering a wide range of projects that help people survive, rebuild and recover. From supporting earthquake survivors in Syria, to building new homes in Pakistan, our work is guided by our central vision: a world of crises-resilient communities.",,"<p>When emergencies strike, we mobilise, respond and restore.</p>
<p>Action For Humanity is an international NGO with over 11 years’ experience of responding to crises and emergencies. We are the parent charity of Syria Relief, the UK’s largest Syria-focused NGO. We now provide life-saving aid globally and help to restore health, safety, education and stability.</p>
<p>To date, we’ve worked in over 10 different countries, delivering a wide range of projects that help people survive, rebuild and recover. From supporting earthquake survivors in Syria, to building new homes in Pakistan, our work is guided by our central vision: a world of crises-resilient communities.</p>
",,,,,,,,,,
630,1,https://api.reliefweb.int/v1/sources/630,630,,Action for Southern Africa,inactive,ACTSA,http://www.actsa.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/630,https://reliefweb.int/organization/actsa,2023-11-15T08:42:01+00:00,1996-10-01T00:00:00+00:00,"Action for Southern Africa (ACTSA) is a UK-based charity with members who work alongside Southern African civil society and activists, advancing human rights, aiming to replace the legacies of colonialism, racism and apartheid with justice and peace.",['https://reliefweb.int/organization/act-sa'],"<p>Action for Southern Africa (ACTSA) is a UK-based charity with members who work alongside Southern African civil society and activists, advancing human rights, aiming to replace the legacies of colonialism, racism and apartheid with justice and peace.</p>
",Action for Southern Africa,,,,,,,,,
31851,1,https://api.reliefweb.int/v1/sources/31851,31851,,Action for sustainable change,inactive,Action for Sustainable Change,http://afosc.org/,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/131', 'id': 131, 'name': 'Kenya', 'shortname': 'Kenya', 'iso3': 'ken', 'location': {'lat': 0.53, 'lon': 37.86}}]",https://reliefweb.int/taxonomy/term/31851,https://reliefweb.int/organization/action-sustainable-change,2023-11-15T08:42:01+00:00,2016-03-14T11:53:52+00:00,,,,Action for Sustainable Change (AFOSC,,,,,,,,,
4536,1,https://api.reliefweb.int/v1/sources/4536,4536,,Action on Armed Violence,active,AOAV,http://aoav.org.uk/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/4536,https://reliefweb.int/organization/aoav,2023-05-26T19:59:35+00:00,1996-10-01T00:00:00+00:00,"AOAV records, investigates and disseminates evidence of armed violence against civilians worldwide, to ensure the respect and protection of their rights and to end armed violence against civilians in conflict.

Our work is disseminated at international forums, such as the UN and we have presented evidence of explosive violence harm to the UK parliament and to numerous think tank and public debates. Our research is widely cited in the media and we are a regular commentator on armed violence internationally.",,"<p>AOAV records, investigates and disseminates evidence of armed violence against civilians worldwide, to ensure the respect and protection of their rights and to end armed violence against civilians in conflict.</p>
<p>Our work is disseminated at international forums, such as the UN and we have presented evidence of explosive violence harm to the UK parliament and to numerous think tank and public debates. Our research is widely cited in the media and we are a regular commentator on armed violence internationally.</p>
",,,,,,,,,,
45469,1,https://api.reliefweb.int/v1/sources/45469,45469,,Action on Climate Today,inactive,ACT,,['report'],275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/13', 'id': 13, 'name': 'Afghanistan', 'shortname': 'Afghanistan', 'iso3': 'afg', 'location': {'lat': 33.84, 'lon': 66.03}}, {'href': 'https://api.reliefweb.int/v1/countries/119', 'id': 119, 'name': 'India', 'shortname': 'India', 'iso3': 'ind', 'location': {'lat': 22.76, 'lon': 79.28}}, {'href': 'https://api.reliefweb.int/v1/countries/168', 'id': 168, 'name': 'Nepal', 'shortname': 'Nepal', 'iso3': 'npl', 'location': {'lat': 28.25, 'lon': 83.94}}, {'href': 'https://api.reliefweb.int/v1/countries/182', 'id': 182, 'name': 'Pakistan', 'shortname': 'Pakistan', 'iso3': 'pak', 'location': {'lat': 29.97, 'lon': 69.39}}]",https://reliefweb.int/taxonomy/term/45469,https://reliefweb.int/organization/act-2,2023-07-27T05:36:41+00:00,2018-04-05T12:44:11+00:00,"ACT (Action on Climate Today) is working to reduce the effects of climate change in South Asia. The initiative is funded by the UK Department for International Development (DFID) and managed by Oxford Policy Management. It brings together two existing DFID programmes: the Climate Proofing Growth and Development (CPGD) programme, and the Climate Change Innovation Programme (CCIP).

South Asia is being seriously affected by climate change, and the impact will only get worse as time goes on. By 2050, the Intergovernmental Panel on Climate Change (IPCC) estimates that higher temperatures and greater temperature extremes will hit the region. Furthermore, rainfall is likely to become more erratic, with some areas receiving more than they do now and others suffering more frequent and serious droughts.

Over the same period, the population of the region is expected to expand from 1.6 to 2.2 billion. Coupled with rapid economic growth and urbanisation – and the effects of climate change – this will be a great challenge to governments seeking sustainable development for their citizens.",,"<p>ACT (Action on Climate Today) is working to reduce the effects of climate change in South Asia. The initiative is funded by the UK Department for International Development (DFID) and managed by Oxford Policy Management. It brings together two existing DFID programmes: the Climate Proofing Growth and Development (CPGD) programme, and the Climate Change Innovation Programme (CCIP).</p>
<p>South Asia is being seriously affected by climate change, and the impact will only get worse as time goes on. By 2050, the Intergovernmental Panel on Climate Change (IPCC) estimates that higher temperatures and greater temperature extremes will hit the region. Furthermore, rainfall is likely to become more erratic, with some areas receiving more than they do now and others suffering more frequent and serious droughts.</p>
<p>Over the same period, the population of the region is expected to expand from 1.6 to 2.2 billion. Coupled with rapid economic growth and urbanisation – and the effects of climate change – this will be a great challenge to governments seeking sustainable development for their citizens.</p>
",,,,,,,,,,
460,1,https://api.reliefweb.int/v1/sources/460,460,7259670a-84a9-4d65-8a91-6ea9e3408c07,ActionAid,active,ActionAid,https://actionaid.org/,"['job', 'report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/217', 'id': 217, 'name': 'South Africa', 'shortname': 'South Africa', 'iso3': 'zaf', 'location': {'lat': -28.38, 'lon': 23.91}}]",https://reliefweb.int/taxonomy/term/460,https://reliefweb.int/organization/actionaid,2024-05-02T15:36:38+00:00,1996-10-01T00:00:00+00:00,"ActionAid is a global federation working for a world free from poverty and injustice. 

Our [strategy](https://actionaid.org/node/700585) is to build international momentum for social, economic and environmental justice, driven by people living in poverty and exclusion.

In practice, this means working closely with people living in poverty and exclusion, civil society organisations, social movements and supporters. Together, we deliver grassroots programmes, provide emergency relief and campaign for things such as women’s economic rights, tax justice and climate justice.

Our work falls into four broad areas: [women](https://actionaid.org/taxonomy/term/71), [politics and economics](https://actionaid.org/taxonomy/term/3), [land and climate](https://actionaid.org/taxonomy/term/2), and [emergencies](https://actionaid.org/taxonomy/term/70). We have a particular focus on women’s rights; it’s a thread that runs through all our work.

ActionAid was founded as a charity in 1972. In the 1990s, we adopted a human rights-based approach to development. In 2003, we established the ActionAid International federation. Our head office is in Johannesburg, South Africa. We also have hubs in Asia, the Americas and Europe.",,"<p>ActionAid is a global federation working for a world free from poverty and injustice.</p>
<p>Our <a rel=""noopener noreferrer"" target=""_blank"" href=""https://actionaid.org/node/700585"">strategy</a> is to build international momentum for social, economic and environmental justice, driven by people living in poverty and exclusion.</p>
<p>In practice, this means working closely with people living in poverty and exclusion, civil society organisations, social movements and supporters. Together, we deliver grassroots programmes, provide emergency relief and campaign for things such as women’s economic rights, tax justice and climate justice.</p>
<p>Our work falls into four broad areas: <a rel=""noopener noreferrer"" target=""_blank"" href=""https://actionaid.org/taxonomy/term/71"">women</a>, <a rel=""noopener noreferrer"" target=""_blank"" href=""https://actionaid.org/taxonomy/term/3"">politics and economics</a>, <a rel=""noopener noreferrer"" target=""_blank"" href=""https://actionaid.org/taxonomy/term/2"">land and climate</a>, and <a rel=""noopener noreferrer"" target=""_blank"" href=""https://actionaid.org/taxonomy/term/70"">emergencies</a>. We have a particular focus on women’s rights; it’s a thread that runs through all our work.</p>
<p>ActionAid was founded as a charity in 1972. In the 1990s, we adopted a human rights-based approach to development. In 2003, we established the ActionAid International federation. Our head office is in Johannesburg, South Africa. We also have hubs in Asia, the Americas and Europe.</p>
",ActionAid,674094,50,50,https://reliefweb.int/sites/default/files/images/sources/4f/8e/4f8eeef0-c714-3d13-8b7f-79b3f1d88152.png,ActionAid.png,image/png,1089,,
412,1,https://api.reliefweb.int/v1/sources/412,412,ad744561-559e-480f-b0e0-70b38822d3c3,Actualidad Colombiana,inactive,AC,http://www.colombia.com/actualidad/,['report'],273,Media,"[{'href': 'https://api.reliefweb.int/v1/countries/64', 'id': 64, 'name': 'Colombia', 'shortname': 'Colombia', 'iso3': 'col', 'location': {'lat': 3.9, 'lon': -73.07}}]",https://reliefweb.int/taxonomy/term/412,https://reliefweb.int/organization/ac,2024-11-01T18:36:03+00:00,1996-10-01T00:00:00+00:00,,,,Actualidad Colombiana,,,,,,,,,
2655,1,https://api.reliefweb.int/v1/sources/2655,2655,6cc4363d-1987-4b17-9e3f-ab5d57504614,Adam Smith International,active,Adam Smith Intl.,http://www.adamsmithinternational.com/,['job'],275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/2655,https://reliefweb.int/organization/adam-smith-intl,2024-12-12T19:26:59+00:00,1996-10-01T00:00:00+00:00,,,,Adam Smith International,,,,,,,,,
466,1,https://api.reliefweb.int/v1/sources/466,466,,Addis Tribune,inactive,AT,http://www.addistribune.com,['report'],273,Media,"[{'href': 'https://api.reliefweb.int/v1/countries/87', 'id': 87, 'name': 'Ethiopia', 'shortname': 'Ethiopia', 'iso3': 'eth', 'location': {'lat': 8.63, 'lon': 39.62}}]",https://reliefweb.int/taxonomy/term/466,https://reliefweb.int/organization/at,2023-02-22T21:44:12+00:00,1996-10-01T00:00:00+00:00,,,,Addis Tribune,,,,,,,,,Copyright © Tambek International
2054,1,https://api.reliefweb.int/v1/sources/2054,2054,745f9c7d-4031-4278-95ab-af0c0ec185c0,Adeso,inactive,Adeso,http://adesoafrica.org,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/131', 'id': 131, 'name': 'Kenya', 'shortname': 'Kenya', 'iso3': 'ken', 'location': {'lat': 0.53, 'lon': 37.86}}]",https://reliefweb.int/taxonomy/term/2054,https://reliefweb.int/organization/adeso,2024-11-06T08:42:00+00:00,1996-10-01T00:00:00+00:00,"Adeso is a humanitarian and development organization that is changing the way people think about and deliver aid.

We know that the people we work with every day have it within them to change their own lives. All they need is a little help.

The needs of communities, and the drivers of poverty, are complex and fluid. That is why we must listen to those in need in order to help them move beyond poverty and insecurity. We advocate on behalf of the communities we work with, giving them voice on a local and international stage, and ensuring their interests and concerns are considered at the highest level.

We play a key role in promoting better ways to deliver effective humanitarian and development aid and contribute meaningfully to policy discussions on issues that affect African communities. As an African-based NGO, we believe that civil society organizations in the Global South need to play a stronger and more strategic role in global policy debates on humanitarian assistance and development.",,"<p>Adeso is a humanitarian and development organization that is changing the way people think about and deliver aid.</p>
<p>We know that the people we work with every day have it within them to change their own lives. All they need is a little help.</p>
<p>The needs of communities, and the drivers of poverty, are complex and fluid. That is why we must listen to those in need in order to help them move beyond poverty and insecurity. We advocate on behalf of the communities we work with, giving them voice on a local and international stage, and ensuring their interests and concerns are considered at the highest level.</p>
<p>We play a key role in promoting better ways to deliver effective humanitarian and development aid and contribute meaningfully to policy discussions on issues that affect African communities. As an African-based NGO, we believe that civil society organizations in the Global South need to play a stronger and more strategic role in global policy debates on humanitarian assistance and development.</p>
",Adeso - African Development Soultions,,,,,,,,,
12234,1,https://api.reliefweb.int/v1/sources/12234,12234,,Advanced Training Program on Humanitarian Action,inactive,ATHA,http://www.atha.se/,"['report', 'training']",270,Academic and Research Institution,"[{'href': 'https://api.reliefweb.int/v1/countries/224', 'id': 224, 'name': 'Sweden', 'shortname': 'Sweden', 'iso3': 'swe', 'location': {'lat': 64.96, 'lon': 17.68}}]",https://reliefweb.int/taxonomy/term/12234,https://reliefweb.int/organization/atha,2023-03-15T21:48:06+00:00,1996-10-01T00:00:00+00:00,,,,,563196,400,400,https://reliefweb.int/sites/default/files/images/sources/9c/15/9c158f25-8a38-3552-b785-766b687cb905.png,atha.png,image/png,37294,,
592,1,https://api.reliefweb.int/v1/sources/592,592,266b7cf9-ac20-4994-bf4b-5b2a69925cfc,Adventist Development and Relief Agency International,active,ADRA,https://adra.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/592,https://reliefweb.int/organization/adra,2024-10-10T08:49:05+00:00,1996-10-01T00:00:00+00:00,"We are the global humanitarian arm of the Seventh-day Adventist Church—part of the 20-million strong Adventist community, with hundreds of thousands of churches globally and the world’s largest integrated healthcare and education network.

We deliver relief and development assistance to individuals in more than 120 countries—regardless of their ethnicity, political affiliation, gender, or religious association.

By partnering with local communities, organizations, and governments, we are able to deliver culturally relevant programs and build local capability for sustainable change.",,"<p>We are the global humanitarian arm of the Seventh-day Adventist Church—part of the 20-million strong Adventist community, with hundreds of thousands of churches globally and the world’s largest integrated healthcare and education network.</p>
<p>We deliver relief and development assistance to individuals in more than 120 countries—regardless of their ethnicity, political affiliation, gender, or religious association.</p>
<p>By partnering with local communities, organizations, and governments, we are able to deliver culturally relevant programs and build local capability for sustainable change.</p>
",Adventist Development and Relief Agency International,579681,400,400,https://reliefweb.int/sites/default/files/images/sources/a5/5b/a55b0b91-a825-3647-a396-1e9cc788a750.png,logo_400x400.png,image/png,184264,,
38156,1,https://api.reliefweb.int/v1/sources/38156,38156,,Advisory Commission on Rakhine State,inactive,Advisory Commission on Rakhine State,,['report'],272,International Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/165', 'id': 165, 'name': 'Myanmar', 'shortname': 'Myanmar', 'iso3': 'mmr', 'location': {'lat': 21.15, 'lon': 96.51}}]",https://reliefweb.int/taxonomy/term/38156,https://reliefweb.int/organization/advisory-commission-rakhine-state,2023-06-22T05:12:24+00:00,2016-11-16T15:37:53+00:00,"At the behest of the Ministry of the Office of the State Counsellor of the Republic of the Union of Myanmar, in collaboration with the Kofi Annan Foundation, the Advisory Commission on Rakhine State, has been founded as a neutral and impartial body which aims to propose concrete measures for improving the welfare of all people in Rakhine state. It is composed of six local and three international experts, and is chaired by Kofi Annan.

In its work, it considers humanitarian and developmental issues, access to basic services, legal questions including citizenship and the assurance of basic rights, and security to all people in all communities. It will submit its final report and recommendations to the Government of Myanmar in the second half of 2017.",,"<p>At the behest of the Ministry of the Office of the State Counsellor of the Republic of the Union of Myanmar, in collaboration with the Kofi Annan Foundation, the Advisory Commission on Rakhine State, has been founded as a neutral and impartial body which aims to propose concrete measures for improving the welfare of all people in Rakhine state. It is composed of six local and three international experts, and is chaired by Kofi Annan.</p>
<p>In its work, it considers humanitarian and developmental issues, access to basic services, legal questions including citizenship and the assurance of basic rights, and security to all people in all communities. It will submit its final report and recommendations to the Government of Myanmar in the second half of 2017.</p>
",Advisory Commission on Rakhine State,,,,,,,,,
488,1,https://api.reliefweb.int/v1/sources/488,488,,Advocacy Project,inactive,AP,http://www.advocacynet.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/488,https://reliefweb.int/organization/ap-0,2023-11-15T08:42:01+00:00,1996-10-01T00:00:00+00:00,"The Advocacy Project (AP) believes that civil society can be a powerful force for social change. Inspired by this vision, we seek to support marginalized communities in the Global South that face poverty, violence, and discrimination. Working through graduate students (Peace Fellows) we help advocates from partner communities to tell their story, strengthen their organizations, and launch innovative campaigns.",['https://reliefweb.int/organization/aproject'],"<p>The Advocacy Project (AP) believes that civil society can be a powerful force for social change. Inspired by this vision, we seek to support marginalized communities in the Global South that face poverty, violence, and discrimination. Working through graduate students (Peace Fellows) we help advocates from partner communities to tell their story, strengthen their organizations, and launch innovative campaigns.</p>
",Advocacy Project,,,,,,,,,
