iso3,country_entity,amount,date,country,region_code,region_name,sub_region_code,sub_region_name,intermediate_region_code,intermediate_region_name,m49_code,iso_alpha2_code,is_LDC,is_LLDC,is_SIDS,is_G77,is_EU,is_G20,is_AU,is_P5,is_UN_member,is_OECD,world_bank_income_group,world_bank_lending_category,UN_regional_group,oecd_is_fragile,worldbank_fragility,worldbank_is_fragile,has_rc,has_mco,has_unsdg_framework
SEN,Senegal,1238995,2022,Senegal,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,SN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SEN,Senegal,1404368,2023,Senegal,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,SN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SEN,Senegal,1242129,2024,Senegal,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,SN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SEN,Senegal,690737,2025,Senegal,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,SN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,530669,2019,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,998249,2020,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,992024,2021,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,1286113,2022,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,1176464,2023,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,1283389,2024,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SRB,Serbia,852601,2025,Serbia,150,Europe,039,Southern Europe,NA,NA,688,RS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,845220,2019,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,1413055,2020,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,1470181,2021,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,1477981,2022,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,1479536,2023,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,1439919,2024,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SLE,Sierra Leone,835374,2025,Sierra Leone,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,SL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SOM,Somalia,803367,2019,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SOM,Somalia,919328,2020,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SOM,Somalia,520827,2021,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SOM,Somalia,1226814,2022,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SOM,Somalia,927533,2023,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SOM,Somalia,1055432,2024,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SOM,Somalia,801979,2025,Somalia,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,SO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
ZAF,South Africa,1033804,2019,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
ZAF,South Africa,1436672,2020,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
ZAF,South Africa,1306057,2021,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
ZAF,South Africa,1310804,2022,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
ZAF,South Africa,1121841,2023,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
ZAF,South Africa,1390675,2024,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
ZAF,South Africa,870041,2025,South Africa,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,710,ZA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SSD,South Sudan,1362262,2019,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SSD,South Sudan,1588552,2020,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SSD,South Sudan,1476324,2021,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SSD,South Sudan,1540496,2022,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SSD,South Sudan,1131348,2023,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SSD,South Sudan,1458982,2024,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SSD,South Sudan,1045889,2025,South Sudan,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,728,SS,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
LKA,Sri Lanka,1254639,2019,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
LKA,Sri Lanka,1279800,2020,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
LKA,Sri Lanka,1234660,2021,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
LKA,Sri Lanka,1244861,2022,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
LKA,Sri Lanka,1054720,2023,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
LKA,Sri Lanka,1051908,2024,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
LKA,Sri Lanka,641833,2025,Sri Lanka,142,Asia,034,Southern Asia,NA,NA,144,LK,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
SDN,Sudan,1371812,2019,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SDN,Sudan,1401821,2020,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SDN,Sudan,1232953,2021,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SDN,Sudan,1649142,2022,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SDN,Sudan,1484090,2023,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SDN,Sudan,1895591,2024,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SDN,Sudan,1098357,2025,Sudan,002,Africa,015,Northern Africa,NA,NA,729,SD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SUR,Suriname,224728,2019,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SUR,Suriname,304098,2020,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SUR,Suriname,394666,2021,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SUR,Suriname,413931,2022,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SUR,Suriname,346518,2023,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SUR,Suriname,378304,2024,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SUR,Suriname,255615,2025,Suriname,019,Americas,419,Latin America and the Caribbean,005,South America,740,SR,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,Blend,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,TRUE,FALSE
SWZ,Eswatini,1047605,2019,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SWZ,Eswatini,1083613,2020,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SWZ,Eswatini,1040237,2021,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SWZ,Eswatini,1007333,2022,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SWZ,Eswatini,947338,2023,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SWZ,Eswatini,1058047,2024,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SWZ,Eswatini,660069,2025,Eswatini,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748,SZ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,Blend,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,933118,2019,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,1380347,2020,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,1346349,2021,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,1497079,2022,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,1507436,2023,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,1398664,2024,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
SYR,Syrian Arab Republic,853724,2025,Syrian Arab Republic,142,Asia,145,Western Asia,NA,NA,760,SY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Low income,IDA,Asia-Pacific States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
TJK,Tajikistan,321111,2019,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TJK,Tajikistan,1044183,2020,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TJK,Tajikistan,1444306,2021,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TJK,Tajikistan,1433283,2022,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TJK,Tajikistan,1137157,2023,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TJK,Tajikistan,1150404,2024,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TJK,Tajikistan,847371,2025,Tajikistan,142,Asia,143,Central Asia,NA,NA,762,TJ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Lower middle income,IDA,Asia-Pacific States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",1048991,2019,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",1317205,2020,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",1721602,2021,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",1535800,2022,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",1694939,2023,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",1495977,2024,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
TZA,"Tanzania, United Republic of",962227,2025,United Republic of Tanzania,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,TZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MKD,"North Macedonia, Republic of",751235,2019,North Macedonia,150,Europe,039,Southern Europe,NA,NA,807,MK,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MKD,"North Macedonia, Republic of",1275485,2020,North Macedonia,150,Europe,039,Southern Europe,NA,NA,807,MK,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MKD,"North Macedonia, Republic of",981320,2021,North Macedonia,150,Europe,039,Southern Europe,NA,NA,807,MK,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MKD,"North Macedonia, Republic of",1069412,2022,North Macedonia,150,Europe,039,Southern Europe,NA,NA,807,MK,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
