id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
235346,21772670,122076372.0,2021,"[235377, 235383, 235387, 235355, 235362, 235374, 235349, 305931, 235385, 235379, 235347, 235380, 235352, 260616, 243733, 266169, 266532, 266543, 266533, 266544, 266546, 266547, 266535, 266548, 266168, 235358, 266540, 266541, 266530, 266531, 266542, 278241, 278240, 278243, 278244, 278245, 279228, 280032, 278236, 278237, 278238, 278239, 278242, 235388, 235389, 235361, 235360, 235370, 235367, 235353, 266534, 235390, 235382, 235368, 235354, 235381, 235386, 235375, 235359, 235369, 235357, 235348, 235350, 235356, 235373, 235366, 235372, 235351, 235378, 235364, 235371, 235363, 235384, 266545, 288681, 288682, 306303, 303219, 303236, 303238, 305368, 303237, 305369, 303218, 335110, 335207, 335366, 335344, 335345, 338001, 338084, 338384, 338389]",financial,2021-07-13T02:25:42.719Z,2021-07-12T00:00:00Z,2021-07-12T00:00:00Z,Aid and protection measures for refugees and internally displaced persons in the East Africa / Great Lakes region,['softly earmarked'],0.838,2021-07-12T00:00:00Z,Parked,['Multiyear'],True,18245498.0,EUR,Traditional aid,,commitment,2025-02-24T11:07:07.105Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '4397', 'name': 'United Nations High Commissioner for Refugees', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26479', 'name': 'Multi-sector', 'behavior': 'single'}, {'type': 'Location', 'id': '37', 'name': 'Burundi', 'behavior': 'shared'}, {'type': 'Location', 'id': '185', 'name': 'Rwanda', 'behavior': 'shared'}, {'type': 'Location', 'id': '221', 'name': 'Tanzania, United Republic of', 'behavior': 'shared'}, {'type': 'Location', 'id': '62', 'name': 'Djibouti', 'behavior': 'shared'}, {'type': 'Location', 'id': '69', 'name': 'Eritrea', 'behavior': 'shared'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2021-07-12T00:00:00.000Z'}]",AA-S09-321.50 AFR 06/21
235706,0,29853831.0,2021,"[272108, 272109, 259510, 235709, 235722, 235727, 235713, 269253, 271706, 271708, 235721, 272026, 271705, 272025, 272027, 235717, 272664, 272663, 272661, 272665, 235720, 235729, 259513, 235754, 235719, 235723, 235730, 327022, 235716, 260698, 327069, 327076, 327068, 235724, 327065, 327064, 327066, 327067, 327077, 327021, 235726, 272110, 272111, 259512, 269255, 235756, 235761, 272662, 235707, 259511, 235711, 260697, 235710, 235715, 235759, 269252, 272028, 235728, 235755, 235760, 235725]",financial,2021-07-20T02:25:17.500Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa,['softly earmarked'],0.838,2021-07-19T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-04-23T09:26:04.015Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '4536', 'name': 'Action Contre la Faim - Action Against Hunger International', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '137', 'name': 'Mali', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2021-07-19T00:00:00.000Z'}]",AA-S09 321.50 AFR 03/21
263566,0,76131687.0,2025,"[297060, 263567, 263568, 263569]",financial,2022-11-18T02:25:25.682Z,2022-11-17T00:00:00Z,2022-11-17T00:00:00Z,Global multisectoral humanitarian aid to reduce the negative impact on the population of sudden disasters and crises as well as of existing long-lasting and forgotten crises,['softly earmarked'],0.972,2022-11-17T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-03-17T10:03:53.100Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2992', 'name': 'German Red Cross', 'behavior': 'single', 'organizationTypes': ['Red Cross/Red Crescent Organizations'], 'organizationSubTypes': ['International Red Cross/Red Crescent Movement'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-11-17T00:00:00.000Z'}]",AA-S07 321.50 ALL 42/22
263567,15432099,,2025,,financial,2023-02-11T02:27:07.021Z,2022-11-17T00:00:00Z,2022-11-17T00:00:00Z,Global multisectoral humanitarian aid to reduce the negative impact on the population of sudden disasters and crises as well as of existing long-lasting and forgotten crises,,0.972,2022-11-17T00:00:00Z,Standard,['Multiyear'],True,15000000.0,EUR,Traditional aid,263566.0,commitment,2023-03-17T15:31:09.856Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2992', 'name': 'German Red Cross', 'behavior': 'single', 'organizationTypes': ['Red Cross/Red Crescent Organizations'], 'organizationSubTypes': ['International Red Cross/Red Crescent Movement'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-03-01T00:00:00.000Z'}]",AA-S07 321.50 ALL 42/22
265100,1057045,,2025,,financial,2024-05-02T08:37:28.216Z,2020-12-17T00:00:00Z,2020-12-17T00:00:00Z,"Medical primary healthcare for conflict affected in Al-Hudaydah, Hajjah, Saada, Abyan und Lahj
Yemen HRP 	YEMA II	Health + Nutrition	""The YEMA II project is aimed at addressing serious health and nutrition needs in Al Hudaydah, Hajjah and Saada in the north, and Lahj and Abyan in the south of Yemen. YEMA will focus on the most vulnerable people in remote and hard-to-reach areas in Yemen
---- GFFO",['tightly earmarked'],0.837,2022-12-15T00:00:00Z,Standard,"['Multiyear', 'GFFO']",True,884747.0,EUR,Traditional aid,225628.0,paid,2025-01-16T14:11:17.364Z,3,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '41', 'name': '2020', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1262', 'name': 'Yemen Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4695', 'name': 'Adventist Development and Relief Agency', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7872', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '248', 'name': 'Yemen', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Adventist Development and Relief Agency', 'reportChannel': 'Email', 'date': '2024-05-02T00:00:00.000Z'}]",YEMA II
265240,0,11727079.0,2022,"[265242, 265241, 265243, 317501, 317498]",financial,2022-12-17T02:25:55.426Z,2022-12-16T00:00:00Z,2022-12-16T00:00:00Z,Humanitarian demining in Camdodia,['earmarked'],0.938,2022-12-16T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2025-03-10T18:06:27.523Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4295', 'name': 'HALO Trust', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '38', 'name': 'Cambodia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-16T00:00:00.000Z'}]",AA-S07 440.70 KHM 01/22
265251,0,7462687.0,2022,"[265252, 265253, 326924, 265254, 326923]",financial,2022-12-17T02:25:58.102Z,2022-12-16T00:00:00Z,2022-12-16T00:00:00Z,Humanitarian demining in South Sudan,['earmarked'],0.938,2022-12-16T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2024-12-18T19:55:00.158Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-16T00:00:00.000Z'}]",AA-S07 440.70 SSD 01/22
265264,0,25053305.0,2022,"[265266, 265265, 265267, 317490, 317497]",financial,2022-12-17T02:26:03.891Z,2022-12-16T00:00:00Z,2022-12-16T00:00:00Z,Humanitarian demining in Afghanistan,['earmarked'],0.938,2022-12-16T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2024-12-19T16:14:16.582Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4295', 'name': 'HALO Trust', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '1', 'name': 'Afghanistan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-16T00:00:00.000Z'}]",AA-S07 440.70 AFG 01/22
265464,0,8814206.0,2022,"[265466, 265467, 265468, 265465, 265472, 265469, 265470, 265471]",financial,2022-12-21T02:25:39.972Z,2022-12-20T00:00:00Z,2022-12-20T00:00:00Z,"Strengthening access to qualitative primary health care services including nutrition, GBV and mental health for the crisis affected populations in Afghanistan and Pakistan, with a focus on Afghan refugees, returnees and IDPs",['softly earmarked'],0.938,2022-12-20T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-03-10T18:07:49.384Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '3777', 'name': 'Médecins du Monde', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '1', 'name': 'Afghanistan', 'behavior': 'shared'}, {'type': 'Location', 'id': '169', 'name': 'Pakistan', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-20T00:00:00.000Z'}]",PF-2-321.50 ASI 01/22
265471,1535181,,2025,,financial,2024-11-28T02:25:57.033Z,2024-12-09T00:00:00Z,2024-12-09T00:00:00Z,"Strengthening access to qualitative primary health care services including nutrition, GBV and mental health for the crisis affected populations in Afghanistan and Pakistan, with a focus on Afghan refugees, returnees and IDPs",['softly earmarked'],0.938,2022-12-20T00:00:00Z,Standard,['Multiyear'],True,1440000.0,EUR,Traditional aid,265464.0,commitment,2025-02-26T08:30:00.114Z,3,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '3777', 'name': 'Médecins du Monde', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '13', 'name': 'Protection - Gender-Based Violence', 'behavior': 'single'}, {'type': 'Location', 'id': '169', 'name': 'Pakistan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",PF-2-321.50 ASI 01/22
265472,597015,,2025,,financial,2024-12-18T02:30:32.610Z,2024-12-09T00:00:00Z,2024-12-09T00:00:00Z,"Strengthening access to qualitative primary health care services including nutrition, GBV and mental health for the crisis affected populations in Afghanistan and Pakistan, with a focus on Afghan refugees, returnees and IDPs",['softly earmarked'],0.938,2022-12-20T00:00:00Z,Standard,['Multiyear'],True,560000.0,EUR,Traditional aid,265464.0,commitment,2024-12-19T14:02:41.738Z,4,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1263', 'name': 'Afghanistan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3777', 'name': 'Médecins du Monde', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7910', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '13', 'name': 'Protection - Gender-Based Violence', 'behavior': 'single'}, {'type': 'Location', 'id': '1', 'name': 'Afghanistan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",PF-2-321.50 ASI 01/22
265599,0,8517034.0,2022,"[265603, 265600, 265604, 265606, 265611, 265601, 265608, 265610, 265602, 265605, 265609, 265607]",financial,2022-12-22T02:25:37.783Z,2022-09-15T00:00:00Z,2022-09-15T00:00:00Z,Humanitarian response in WASH and Food Security for people affected by multiple natural hazards and conflicts,['softly earmarked'],0.998,2022-12-21T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-01-23T21:32:42.860Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2513', 'name': 'Arche Nova E.V. - Initiative for People in Need', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-21T00:00:00.000Z'}]",F-PF-2-321.50 AFR 07/22
265609,450902,,2025,,financial,2023-02-11T02:28:41.118Z,2022-09-15T00:00:00Z,2022-09-15T00:00:00Z,Humanitarian response in WASH and Food Security for people affected by multiple natural hazards and conflicts,['softly earmarked'],0.998,2022-12-21T00:00:00Z,Standard,['Multiyear'],True,450000.0,EUR,Traditional aid,265599.0,commitment,2023-08-03T13:55:24.388Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2513', 'name': 'Arche Nova E.V. - Initiative for People in Need', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-02-09T00:00:00.000Z'}]",F-PF-2-321.50 AFR 07/22
265610,976954,,2025,,financial,2023-02-11T02:28:41.602Z,2022-09-15T00:00:00Z,2022-09-15T00:00:00Z,Humanitarian response in WASH and Food Security for people affected by multiple natural hazards and conflicts,['softly earmarked'],0.998,2022-12-21T00:00:00Z,Standard,['Multiyear'],True,975000.0,EUR,Traditional aid,265599.0,commitment,2025-01-23T21:32:42.529Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1221', 'name': 'Somalia Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2513', 'name': 'Arche Nova E.V. - Initiative for People in Need', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7791', 'name': 'Food Security and Livelihoods', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7796', 'name': 'Water, Sanitation and Hygiene', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2023-02-09T00:00:00.000Z'}]",F-PF-2-321.50 AFR 07/22
